player_type,main_genre,recommendations,windows,mac,linux
Multi_player,Action,0.0,True,False,False
Multi_player,Simulation,216.0,True,True,False
Single_player,Action,108.0,True,True,True
Multi_player,Action,324.0,True,False,False
Single_player,Strategy,0.0,True,False,False
Single_player,Strategy,0.0,True,False,False
Single_player,Adventure,135.0,True,False,False
Multi_player,Action,12578.0,True,False,False
Single_player,Adventure,0.0,True,True,False
Multi_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,False
Single_player,Adventure,0.0,True,True,True
,Adventure,214.0,True,False,False
Single_player,Action,178.0,True,False,False
Multi_player,Strategy,0.0,True,False,False
Single_player,Casual,0.0,True,True,True
,,0.0,True,False,False
Single_player,Action,290.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Multi_player,Sports,0.0,True,False,False
Multi_player,RPG,0.0,True,False,False
Single_player,Casual,0.0,True,True,True
Single_player,Action,0.0,True,True,True
Single_player,Simulation,0.0,True,False,False
Single_player,Adventure,297.0,True,True,False
Single_player,RPG,153.0,True,False,False
Single_player,Action,0.0,True,True,True
Multi_player,Action,720.0,True,False,False
Multi_player,Action,0.0,True,False,False
,,0.0,True,False,False
Single_player,Strategy,0.0,True,False,False
Single_player,Action,1017.0,True,True,False
Multi_player,,0.0,True,False,False
Multi_player,Action,196.0,True,True,True
Single_player,Casual,0.0,True,True,True
Single_player,Action,167.0,True,True,True
Single_player,Casual,0.0,True,True,True
Single_player,Action,399.0,True,False,False
Multi_player,Simulation,137.0,True,False,False
Single_player,Action,0.0,True,True,True
Multi_player,Action,146.0,True,False,False
Single_player,Action,195.0,True,False,False
Single_player,Action,210.0,True,False,False
Multi_player,Action,0.0,True,True,True
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Strategy,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Casual,189.0,True,False,True
Single_player,Casual,0.0,True,False,False
Single_player,RPG,0.0,True,False,False
Multi_player,Racing,2457.0,True,True,False
,,0.0,True,False,False
Single_player,Action,763.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,154.0,True,True,False
Single_player,Action,214.0,True,False,True
Single_player,Action,0.0,True,False,False
Multi_player,,0.0,True,True,True
Multi_player,Action,0.0,True,True,False
Single_player,Action,37437.0,True,True,True
Multi_player,Casual,0.0,True,False,True
Single_player,Action,0.0,True,True,True
Single_player,Action,919.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Single_player,Adventure,156.0,True,True,False
Multi_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,118.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,RPG,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Casual,581.0,True,False,False
Multi_player,Casual,0.0,True,False,False
Multi_player,Action,414.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Casual,190.0,True,True,True
Single_player,Adventure,0.0,True,True,False
Multi_player,Simulation,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,RPG,87188.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Casual,0.0,True,True,False
Single_player,Adventure,0.0,True,True,False
Multi_player,Action,0.0,True,True,True
Single_player,Action,0.0,True,False,False
Multi_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Single_player,Adventure,7345.0,True,True,True
Multi_player,Action,1566.0,True,True,True
Single_player,Action,0.0,True,False,False
Multi_player,Action,0.0,True,False,True
Single_player,Simulation,0.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,253.0,True,False,False
Single_player,Action,108.0,True,True,True
Single_player,Action,0.0,True,False,False
Multi_player,Action,144.0,True,False,False
Single_player,Sports,0.0,True,False,False
Single_player,RPG,200.0,True,False,False
Single_player,Action,0.0,True,True,True
Multi_player,Strategy,7440.0,True,True,False
Single_player,Action,0.0,True,True,True
Multi_player,Racing,0.0,True,False,False
Single_player,Action,4545.0,True,False,False
Single_player,Sports,0.0,True,False,False
,,0.0,True,False,False
Single_player,RPG,106.0,True,True,False
Single_player,Adventure,205.0,True,False,False
Multi_player,Action,0.0,True,True,True
Single_player,Strategy,0.0,True,False,False
Single_player,Casual,0.0,True,True,True
Single_player,Action,121.0,True,True,False
Single_player,Adventure,0.0,True,False,False
Single_player,Strategy,418.0,True,False,False
Multi_player,Action,539.0,True,False,False
Single_player,,0.0,True,True,True
Single_player,,0.0,True,True,False
Multi_player,RPG,0.0,True,True,False
Single_player,Action,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Single_player,Action,0.0,True,True,False
Single_player,Adventure,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Adventure,0.0,True,True,True
Single_player,Racing,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Casual,129.0,True,True,False
Single_player,Casual,178.0,True,True,False
Multi_player,Action,1080.0,True,False,False
Single_player,Casual,0.0,True,True,True
Single_player,Action,0.0,True,False,True
Single_player,Casual,232.0,True,True,False
Single_player,Action,360.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Racing,0.0,True,False,False
,,0.0,True,False,False
,,0.0,True,False,False
,,0.0,True,False,False
Multi_player,Casual,0.0,True,True,False
Multi_player,Action,20993.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Multi_player,Action,16171.0,True,True,False
Multi_player,Simulation,716.0,True,True,True
Multi_player,Action,0.0,True,True,True
Single_player,Action,1140.0,True,True,True
Multi_player,Casual,0.0,True,True,False
Single_player,Racing,0.0,True,False,False
Single_player,Casual,0.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Action,113.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Adventure,161.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Casual,0.0,True,True,False
Single_player,Simulation,158.0,True,True,True
Multi_player,Action,0.0,True,True,False
Multi_player,Action,0.0,True,False,False
Single_player,Casual,457.0,True,True,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Casual,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,234.0,True,False,False
Single_player,Action,0.0,True,True,False
Multi_player,Action,3231.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Casual,0.0,True,True,False
Single_player,Casual,0.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,RPG,5964.0,True,True,True
Multi_player,Strategy,29523.0,True,True,True
Multi_player,Action,0.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Action,508.0,True,False,False
Single_player,Casual,0.0,True,True,False
Single_player,Casual,0.0,True,False,False
Multi_player,Action,10848.0,True,False,False
Single_player,Action,378.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,146.0,True,False,False
Single_player,Casual,103.0,True,True,False
Multi_player,Action,5007.0,True,False,False
Single_player,Casual,225.0,True,True,False
Single_player,Adventure,0.0,True,False,False
Multi_player,Action,1203.0,True,True,False
Multi_player,,0.0,True,True,True
Multi_player,Adventure,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Action,682.0,True,False,False
Single_player,Action,0.0,True,True,False
Single_player,Action,0.0,True,False,False
Single_player,Action,2020.0,True,True,True
Single_player,Action,0.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,False
Single_player,Action,0.0,True,True,False
Single_player,Adventure,302.0,True,True,True
Single_player,Casual,3620.0,True,False,False
Multi_player,Strategy,0.0,True,True,False
Single_player,Action,1305.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Single_player,Adventure,190.0,True,False,False
Multi_player,Action,0.0,True,True,True
Single_player,Adventure,220.0,True,True,False
Single_player,Action,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Adventure,0.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Action,194.0,True,False,False
Single_player,Casual,114.0,True,True,False
Single_player,Action,0.0,True,True,False
Single_player,Adventure,0.0,True,False,False
Single_player,Action,459.0,True,True,True
Multi_player,Casual,0.0,True,True,True
Multi_player,Strategy,0.0,True,True,True
Single_player,Action,140.0,True,True,True
Multi_player,Racing,0.0,True,False,False
,,142.0,True,False,False
Single_player,Action,281.0,True,True,True
Single_player,Casual,119.0,True,True,False
Single_player,Casual,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Multi_player,Casual,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Single_player,Casual,0.0,True,True,False
Single_player,Casual,0.0,True,True,False
Multi_player,Action,0.0,True,False,False
Multi_player,RPG,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Strategy,0.0,True,True,True
Single_player,Casual,0.0,True,False,False
Single_player,Strategy,161.0,True,False,False
Single_player,Action,547.0,True,False,False
Single_player,RPG,160.0,True,True,True
Single_player,Action,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,,268.0,True,True,True
Multi_player,Strategy,0.0,True,True,False
Single_player,Action,306.0,True,True,True
Single_player,Strategy,158.0,True,False,True
,,0.0,True,False,False
Single_player,Action,569.0,True,True,True
Single_player,Adventure,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,False
Single_player,Action,187.0,True,False,False
Single_player,Action,1069.0,True,True,True
Single_player,Adventure,0.0,True,True,True
Single_player,RPG,0.0,True,True,True
Multi_player,Action,0.0,True,False,False
Single_player,Action,188.0,True,True,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,4242.0,True,True,True
Single_player,Casual,516.0,True,True,False
Single_player,Casual,268.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Casual,166.0,True,True,True
Single_player,Adventure,0.0,True,False,False
Single_player,Simulation,186.0,True,False,True
Multi_player,Action,1374.0,True,False,False
Single_player,Action,0.0,True,True,False
Multi_player,Action,0.0,True,True,True
Multi_player,Action,0.0,True,False,False
Multi_player,Adventure,799.0,True,True,True
Single_player,Casual,0.0,True,False,False
Multi_player,Simulation,0.0,True,False,False
Multi_player,Adventure,356.0,True,True,True
Multi_player,RPG,165.0,True,False,False
Single_player,Strategy,0.0,True,False,False
Multi_player,Strategy,0.0,True,False,False
Single_player,Action,0.0,True,True,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Adventure,765.0,True,True,True
Multi_player,Action,262.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Action,110.0,True,False,False
Single_player,Simulation,4394.0,True,True,False
Single_player,RPG,393.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Strategy,116.0,True,True,True
Single_player,Casual,0.0,True,True,True
Single_player,Casual,0.0,True,True,False
Single_player,Casual,371.0,True,True,False
Single_player,Casual,0.0,True,False,False
Multi_player,Casual,413.0,True,True,True
Single_player,Action,437.0,True,False,False
Single_player,Action,154.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Racing,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,311.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Simulation,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,RPG,494.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Strategy,0.0,True,True,True
Single_player,Casual,0.0,True,False,False
Single_player,RPG,104.0,True,True,True
Single_player,Casual,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Multi_player,Casual,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Multi_player,Action,0.0,True,True,True
Single_player,Strategy,0.0,True,True,False
Multi_player,Casual,0.0,True,True,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,3990.0,True,True,True
Single_player,Casual,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,214.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Action,217.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Casual,368.0,True,True,True
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,True
Single_player,Adventure,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Action,0.0,True,True,False
Multi_player,Simulation,250.0,True,False,False
Single_player,Action,163.0,True,False,False
Single_player,Adventure,0.0,True,False,False
,,0.0,True,True,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Casual,0.0,True,False,True
Single_player,Casual,0.0,True,True,False
Single_player,Casual,0.0,True,False,False
Single_player,Strategy,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Multi_player,Action,3663.0,True,True,True
,,145.0,True,False,False
Multi_player,Action,0.0,True,True,True
Multi_player,Action,0.0,True,True,False
Single_player,Action,2011.0,True,True,True
Single_player,Casual,0.0,True,True,True
Single_player,Action,0.0,True,True,True
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,False
Single_player,Casual,0.0,True,False,False
Multi_player,Adventure,0.0,True,True,True
Single_player,,182.0,True,True,True
Single_player,Action,0.0,True,False,True
Single_player,Casual,0.0,True,False,False
Single_player,Action,269.0,True,True,True
Single_player,Action,0.0,True,False,True
Single_player,Action,0.0,True,False,False
Single_player,Action,1092.0,True,False,False
Single_player,Action,113.0,True,False,False
Multi_player,Action,0.0,True,False,False
Multi_player,Sports,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Single_player,Casual,202.0,True,True,True
Single_player,Casual,0.0,True,False,False
Single_player,Casual,0.0,True,True,False
Single_player,Action,263.0,True,False,False
Single_player,Action,317.0,True,True,True
Single_player,Simulation,2432.0,True,True,True
Single_player,Adventure,0.0,True,True,True
Single_player,Adventure,714.0,True,False,False
Single_player,Adventure,1801.0,True,False,False
Multi_player,Action,1334.0,True,True,True
Single_player,Casual,0.0,True,False,False
Single_player,Casual,106.0,True,True,True
Single_player,Racing,0.0,True,False,True
Single_player,Action,0.0,True,True,False
Single_player,Action,0.0,True,False,False
Multi_player,Action,353.0,True,True,True
Single_player,Casual,0.0,True,True,True
,,0.0,True,False,False
Multi_player,Casual,0.0,True,True,False
Single_player,Adventure,188.0,True,True,True
Single_player,,0.0,True,True,True
Multi_player,Strategy,230.0,True,True,False
Multi_player,Action,617.0,True,False,False
Single_player,Action,467.0,True,True,True
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Casual,0.0,True,False,False
Single_player,Adventure,321.0,True,True,True
Multi_player,Adventure,381.0,True,True,True
Single_player,Action,0.0,True,True,True
Multi_player,Action,0.0,True,True,False
Single_player,Adventure,121.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Strategy,0.0,True,True,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,259.0,True,True,True
Single_player,Strategy,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Adventure,170.0,True,True,True
Multi_player,Action,0.0,True,False,False
Single_player,RPG,155.0,True,True,True
Single_player,Action,1257.0,True,False,False
,,0.0,True,True,False
Single_player,RPG,248.0,True,True,False
Single_player,Action,0.0,True,False,False
Single_player,Action,108.0,True,False,False
Single_player,Action,131.0,True,False,False
Multi_player,Racing,274.0,True,False,False
Single_player,Racing,0.0,True,True,True
Single_player,Action,5662.0,True,False,False
Single_player,Action,515.0,True,False,False
,,0.0,True,True,False
Multi_player,Action,0.0,True,True,True
Multi_player,Action,0.0,True,False,False
Multi_player,Action,2553.0,True,True,True
Single_player,Adventure,0.0,True,True,True
Single_player,RPG,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Adventure,0.0,True,False,False
Single_player,Action,0.0,True,True,False
Single_player,Action,241.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,RPG,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Multi_player,Action,1050.0,True,False,True
Single_player,Strategy,194.0,True,True,True
Single_player,Action,414.0,True,True,True
Single_player,Action,0.0,True,True,False
Single_player,,0.0,True,True,False
Single_player,Action,296.0,True,True,True
Single_player,Adventure,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Action,165.0,True,False,False
Single_player,Strategy,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Adventure,1948.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Adventure,375.0,True,True,False
Single_player,Adventure,116.0,True,True,False
Multi_player,Action,0.0,True,False,True
Single_player,Action,236.0,True,True,False
Multi_player,Racing,693.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Strategy,220.0,True,True,False
Multi_player,Casual,0.0,True,False,False
Single_player,Casual,1816.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Adventure,0.0,True,True,False
Multi_player,Action,0.0,True,False,False
Single_player,Adventure,362.0,True,True,False
Single_player,Strategy,0.0,True,False,False
Single_player,RPG,292.0,True,True,True
Single_player,Action,2096.0,True,True,True
Single_player,Action,0.0,True,False,False
Multi_player,Action,0.0,True,True,True
Multi_player,Strategy,412.0,True,True,True
Single_player,Adventure,316.0,True,True,True
Multi_player,Casual,116.0,True,True,False
Multi_player,Strategy,1369.0,True,False,False
Single_player,Adventure,508.0,True,True,True
Single_player,Adventure,245.0,True,True,False
Single_player,Action,0.0,True,False,True
Multi_player,Action,8331.0,True,False,False
Single_player,Simulation,197.0,True,True,True
Single_player,Simulation,0.0,True,False,False
Single_player,Casual,0.0,True,True,False
Single_player,Action,0.0,True,True,True
Single_player,Action,445.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Adventure,0.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Action,0.0,True,False,False
,,0.0,True,False,False
,,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Multi_player,Casual,314.0,True,False,False
Single_player,Casual,243.0,True,False,False
Single_player,Strategy,4827.0,True,True,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Casual,107.0,True,True,False
Single_player,Casual,0.0,True,True,True
Single_player,Adventure,0.0,True,False,False
Single_player,Action,146.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,262.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Multi_player,Adventure,0.0,True,False,False
Single_player,Casual,0.0,True,True,True
Single_player,,308.0,True,False,False
Single_player,Adventure,129.0,True,False,False
Multi_player,Action,181.0,True,False,False
Single_player,Action,14164.0,True,False,False
Single_player,Strategy,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Action,234.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Adventure,194.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Action,117.0,True,True,True
Multi_player,Racing,0.0,True,False,False
Single_player,Action,218.0,True,False,False
Single_player,Action,177.0,True,False,False
Multi_player,Strategy,288.0,True,True,True
Single_player,RPG,679.0,True,True,True
Single_player,Simulation,135.0,True,True,False
Single_player,Casual,0.0,True,True,True
Single_player,RPG,137.0,True,False,False
Multi_player,Action,122.0,True,True,False
Multi_player,Casual,0.0,True,True,False
Single_player,Adventure,174.0,True,True,True
Single_player,Action,0.0,True,False,True
Single_player,Casual,0.0,True,True,False
Single_player,Casual,0.0,True,True,True
Single_player,Casual,0.0,True,True,True
Single_player,RPG,371.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Casual,0.0,True,True,False
Single_player,Action,0.0,True,True,True
Single_player,Casual,0.0,True,True,False
Single_player,Action,0.0,True,False,False
Single_player,Casual,0.0,True,True,True
Single_player,Adventure,0.0,True,True,False
Multi_player,Action,289.0,True,False,True
Single_player,Action,1049.0,True,False,False
Multi_player,Action,119.0,True,True,True
Single_player,Adventure,0.0,True,True,False
Single_player,Action,2029.0,True,True,True
Multi_player,Strategy,605.0,True,False,False
Single_player,Casual,0.0,True,True,True
Single_player,Strategy,121.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Action,2432.0,True,False,False
Single_player,Adventure,110.0,True,False,False
Multi_player,Casual,0.0,True,False,True
,Action,0.0,True,True,True
Multi_player,Casual,118.0,True,False,False
,,0.0,True,True,True
Single_player,Simulation,158.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,True
Single_player,,0.0,True,False,True
Multi_player,Action,0.0,True,True,False
Single_player,Action,567.0,True,True,True
Single_player,Casual,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,116.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Simulation,0.0,True,True,True
Multi_player,Action,284.0,True,True,True
Single_player,Action,1416.0,True,True,False
Multi_player,Action,0.0,True,True,False
Single_player,Action,412.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Multi_player,Action,111.0,True,False,False
Single_player,,0.0,True,True,True
Single_player,Action,0.0,True,True,False
Single_player,Action,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Single_player,Action,303.0,True,True,True
Single_player,,7401.0,True,True,True
Single_player,Action,0.0,True,True,True
Multi_player,Action,0.0,True,True,False
Multi_player,RPG,0.0,True,False,False
Multi_player,RPG,1207.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Adventure,157.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,1540.0,True,True,True
Multi_player,Action,982.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,RPG,2230.0,True,False,False
Single_player,Casual,0.0,True,True,False
Single_player,Action,0.0,True,False,True
Single_player,Action,0.0,True,True,False
Multi_player,Casual,0.0,True,False,False
,,0.0,True,False,False
,,0.0,True,False,False
,,0.0,True,False,False
,,0.0,True,False,False
Single_player,Casual,140.0,True,True,True
Single_player,,0.0,True,False,False
Single_player,Casual,0.0,True,True,False
Multi_player,Action,0.0,True,True,True
Single_player,Action,321.0,True,False,False
Single_player,Casual,11434.0,True,True,True
Single_player,Action,265.0,True,False,False
Multi_player,Action,0.0,True,True,True
Multi_player,Action,0.0,True,False,False
Multi_player,Strategy,805.0,True,True,False
Multi_player,Action,0.0,True,False,False
Multi_player,Casual,0.0,True,True,True
Single_player,Racing,285.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Casual,0.0,True,False,False
Single_player,Adventure,304.0,True,True,True
Single_player,RPG,0.0,True,True,True
Single_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,185.0,True,False,False
Single_player,,0.0,True,True,False
Single_player,Action,0.0,True,True,True
Single_player,Simulation,0.0,True,True,False
,,0.0,True,False,False
,,0.0,True,False,False
Multi_player,Action,249.0,True,True,True
Single_player,Adventure,0.0,True,False,False
Single_player,Casual,278.0,True,True,True
Multi_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Multi_player,Action,129.0,True,True,False
Single_player,Adventure,916.0,True,True,False
Single_player,Action,0.0,True,True,True
Single_player,Casual,154.0,True,True,True
Single_player,Adventure,0.0,True,False,False
Multi_player,Casual,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Multi_player,Action,0.0,True,False,False
Single_player,Strategy,0.0,True,True,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Strategy,0.0,True,False,False
Single_player,Action,501.0,True,False,False
Single_player,,0.0,True,False,False
Single_player,,500.0,True,True,True
Single_player,Action,571.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Adventure,792.0,True,True,True
Single_player,Casual,0.0,True,True,True
Multi_player,Action,0.0,True,False,False
Single_player,Action,440.0,True,True,True
Multi_player,Action,1866.0,True,True,True
Single_player,Action,834.0,True,False,False
Multi_player,Action,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Multi_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Casual,0.0,True,True,False
Multi_player,Sports,0.0,True,True,False
,Action,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,Action,194.0,True,False,False
Single_player,Action,792.0,True,False,False
Multi_player,Action,0.0,True,False,False
Multi_player,Action,3064.0,True,False,False
Single_player,Adventure,0.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Casual,148.0,True,False,True
Single_player,,282.0,True,True,False
Multi_player,Action,0.0,True,False,True
Single_player,Action,0.0,True,False,False
Single_player,Action,114.0,True,False,False
Single_player,,325.0,True,True,False
Single_player,Action,0.0,True,False,False
Single_player,Casual,0.0,True,True,True
Multi_player,Action,219.0,True,False,False
Single_player,Adventure,684.0,True,True,True
Single_player,,0.0,True,False,False
Single_player,Adventure,0.0,True,False,False
Single_player,Action,758.0,True,False,False
Single_player,Strategy,0.0,True,False,False
Single_player,Casual,582.0,True,False,False
Multi_player,Action,186.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Casual,637.0,True,False,False
Single_player,Casual,0.0,True,False,False
Multi_player,Simulation,192.0,True,False,False
Single_player,Adventure,0.0,True,True,True
Single_player,Casual,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Multi_player,Action,146.0,True,False,False
Single_player,Adventure,106.0,True,False,False
,,0.0,True,False,False
Multi_player,Action,127.0,True,True,True
Single_player,Strategy,505.0,True,False,False
Multi_player,RPG,254.0,True,False,False
,,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,,630.0,True,False,False
Single_player,Casual,0.0,True,False,False
Single_player,,168.0,True,True,False
Single_player,,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Casual,0.0,True,True,False
Single_player,Action,142.0,True,True,False
Multi_player,Action,0.0,True,False,False
Single_player,Action,0.0,True,True,True
Single_player,Action,0.0,True,False,False
Single_player,RPG,0.0,True,True,True
Single_player,Casual,137.0,True,True,True
Single_player,Action,0.0,True,True,True
Multi_player,Action,0.0,True,True,False
Single_player,Action,0.0,True,False,False
Single_player,Casual,0.0,True,True,True
Single_player,RPG,376.0,True,True,True
